SUID	abundance	AverageShortestPathLength	BetweennessCentrality	class	ClosenessCentrality	ClusteringCoefficient	degree	Eccentricity	family	genus	isafeature	IsSingleNode	kingdom	Label	lineage	name	negdegree	NeighborhoodConnectivity	NumberOfDirectedEdges	NumberOfUndirectedEdges	order	oriID	PartnerOfMultiEdgedNodePairs	phylum	posdegree	Radiality	samplecount	selected	SelfLoops	shared.name	species	Stress	taxon	TopologicalCoefficient	unknowndegree
239	0.124489215247741	172.833.118	0.00124863	Betaproteobacteria	0.57859281	0.28414725	214	3	Oxalobacteraceae	none	no	FALSE	Bacteria	OTU-BV5denovo39293	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Oxalobacteraceae--OTU_BV5denovo39293	OTU-BV5denovo39293	187	14.782.242.991	214	0	Burkholderiales	OTU-BV5denovo39293	0	Proteobacteria	27	0.81791721	23	FALSE	0	OTU-BV5denovo39293	none	90642	OTU_BV5denovo39293	0.19222683	0
234	0.143002193444904	172.833.118	0.00124863	Betaproteobacteria	0.57859281	0.28414725	214	3	Comamonadaceae	none	no	FALSE	Bacteria	OTU-BV5denovo182274	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Comamonadaceae--OTU_BV5denovo182274	OTU-BV5denovo182274	187	14.782.242.991	214	0	Burkholderiales	OTU-BV5denovo182274	0	Proteobacteria	27	0.81791721	23	FALSE	0	OTU-BV5denovo182274	none	90642	OTU_BV5denovo182274	0.19222683	0
444	0.153291784084354	172.962.484	0.0012462	Alphaproteobacteria	0.57816006	0.2789441	213	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo387319	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--OTU_BV5denovo387319	OTU-BV5denovo387319	187	14.758.215.962	213	0	Rhizobiales	OTU-BV5denovo387319	0	Proteobacteria	26	0.81759379	23	FALSE	0	OTU-BV5denovo387319	none	90572	OTU_BV5denovo387319	0.19191438	0
152	0.287563078396868	178.266.494	0.00122439	Actinobacteria1	0.56095791	0.04507078	178	3	Nocardioidaceae	Aeromicrobium	no	FALSE	Bacteria	Aeromicrobium	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Nocardioidaceae--Aeromicrobium	Aeromicrobium	178	11.985.955.056	178	0	Actinomycetales	Aeromicrobium	0	Actinobacteria	0	0.80433376	31	FALSE	0	Aeromicrobium	none	77010	Aeromicrobium	0.15708984	0
280	0.236416732141352	177.102.199	0.00119224	Gammaproteobacteria	0.56464573	0.22000475	184	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo173580	Bacteria--Proteobacteria--Gammaproteobacteria--OTU_BV5denovo173580	OTU-BV5denovo173580	161	14.007.608.696	184	0	none	OTU-BV5denovo173580	0	Proteobacteria	23	0.8072445	33	FALSE	0	OTU-BV5denovo173580	none	43384	OTU_BV5denovo173580	0.18286695	0
778	0.168249873158659	179.818.887	0.00116963	Oomycetes	0.55611511	0.12061958	162	3	Albuginaceae	Albugo	no	FALSE	Chromalveolata	OTU-Otraddenovo5928	Chromalveolata--Stramenopiles--Oomycetes--Albuginales--Albuginaceae--Albugo--Albugo hohenheimia/leimonios--OTU_Otraddenovo5928	OTU-Otraddenovo5928	162	15.013.580.247	162	0	Albuginales	OTU-Otraddenovo5928	0	Stramenopiles	0	0.80045278	23	FALSE	0	OTU-Otraddenovo5928	Albugo hohenheimia/leimonios	67666	OTU_Otraddenovo5928	0.1957442	0
552	0.393779629833374	180.206.986	0.00114825	Betaproteobacteria	0.55491744	0.31185693	157	3	Oxalobacteraceae	none	no	FALSE	Bacteria	OTU-BV5denovo594359	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Oxalobacteraceae--OTU_BV5denovo594359	OTU-BV5denovo594359	120	14.922.929.936	157	0	Burkholderiales	OTU-BV5denovo594359	0	Proteobacteria	37	0.79948254	46	FALSE	0	OTU-BV5denovo594359	none	62328	OTU_BV5denovo594359	0.19405631	0
2010	0.103686719029317	176.714.101	0.0011413	Dothideomycetes	0.5658858	0.12696222	187	3	Davidiellaceae	Cladosporium	no	FALSE	Fungi	OTU-FITS2denovo192143	Fungi--Ascomycota--Dothideomycetes--Capnodiales--Davidiellaceae--Cladosporium--OTU_FITS2denovo192143	OTU-FITS2denovo192143	184	13.813.368.984	187	0	Capnodiales	OTU-FITS2denovo192143	0	Ascomycota	3	0.80821475	22	FALSE	0	OTU-FITS2denovo192143	none	66692	OTU_FITS2denovo192143	0.18033119	0
78	0.119191100871244	177.360.931	0.00113895	Alphaproteobacteria	0.56382203	0.08366219	182	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo406442	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--OTU_BV5denovo406442	OTU-BV5denovo406442	182	13.067.582.418	182	0	Rhizobiales	OTU-BV5denovo406442	0	Proteobacteria	0	0.80659767	21	FALSE	0	OTU-BV5denovo406442	none	71164	OTU_BV5denovo406442	0.17059507	0
125	0.164149976408085	178.007.762	0.00112359	Alphaproteobacteria	0.56177326	0.15767848	177	3	Hyphomicrobiaceae	Devosia	no	FALSE	Bacteria	OTU-BV5denovo6845	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Hyphomicrobiaceae--Devosia--OTU_BV5denovo6845	OTU-BV5denovo6845	166	1.375.480.226	177	0	Rhizobiales	OTU-BV5denovo6845	0	Proteobacteria	11	0.8049806	29	FALSE	0	OTU-BV5denovo6845	none	43970	OTU_BV5denovo6845	0.17956661	0
158	0	17.774.903	0.00111406	Oomycetes	0.56259098	0.13324675	176	3	Albuginaceae	Albugo	no	FALSE	Chromalveolata	OTU-Otraddenovo6061	Chromalveolata--Stramenopiles--Oomycetes--Albuginales--Albuginaceae--Albugo--OTU_Otraddenovo6061	OTU-Otraddenovo6061	176	14.924.431.818	176	0	Albuginales	OTU-Otraddenovo6061	0	Stramenopiles	0	0.80562743	0	FALSE	0	OTU-Otraddenovo6061	none	72442	OTU_Otraddenovo6061	0.19407584	0
274	0.101200508809043	179.301.423	0.00106884	Gammaproteobacteria	0.55772006	0.13205147	164	3	Pseudomonadaceae	Pseudomonas	no	FALSE	Bacteria	OTU-BV5denovo276042	Bacteria--Proteobacteria--Gammaproteobacteria--Pseudomonadales--Pseudomonadaceae--Pseudomonas--OTU_BV5denovo276042	OTU-BV5denovo276042	164	15.380.487.805	164	0	Pseudomonadales	OTU-BV5denovo276042	0	Proteobacteria	0	0.80174644	23	FALSE	0	OTU-BV5denovo276042	none	69318	OTU_BV5denovo276042	0.20000634	0
164	0.168885741019876	174.256.145	0.00106246	Betaproteobacteria	0.57386785	0.28917719	203	3	Comamonadaceae	none	no	FALSE	Bacteria	OTU-BV5denovo337602	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Comamonadaceae--OTU_BV5denovo337602	OTU-BV5denovo337602	177	15.133.004.926	203	0	Burkholderiales	OTU-BV5denovo337602	0	Proteobacteria	26	0.81435964	24	FALSE	0	OTU-BV5denovo337602	none	86770	OTU_BV5denovo337602	0.1967881	0
820	0.300679566756849	180.465.718	0.0010491	Alphaproteobacteria	0.55412186	0.29878509	155	3	Bradyrhizobiaceae	Bradyrhizobium	no	FALSE	Bacteria	OTU-BV5denovo410492	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Bradyrhizobiaceae--Bradyrhizobium--OTU_BV5denovo410492	OTU-BV5denovo410492	122	15.043.870.968	155	0	Rhizobiales	OTU-BV5denovo410492	0	Proteobacteria	33	0.79883571	45	FALSE	0	OTU-BV5denovo410492	none	62668	OTU_BV5denovo410492	0.19562901	0
390	0.300679566756849	180.465.718	0.0010491	Alphaproteobacteria	0.55412186	0.29878509	155	3	Bradyrhizobiaceae	Bradyrhizobium	no	FALSE	Bacteria	Bradyrhizobium	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Bradyrhizobiaceae--Bradyrhizobium	Bradyrhizobium	122	15.043.870.968	155	0	Rhizobiales	Bradyrhizobium	0	Proteobacteria	33	0.79883571	45	FALSE	0	Bradyrhizobium	none	62668	Bradyrhizobium	0.19562901	0
440	0.143874948865475	174.514.877	0.00104547	Alphaproteobacteria	0.57301705	0.279801	201	3	Methylobacteriaceae	Methylobacterium	no	FALSE	Bacteria	OTU-BV5denovo544194	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Methylobacteriaceae--Methylobacterium--adhaesivum--OTU_BV5denovo544194	OTU-BV5denovo544194	177	15.145.771.144	201	0	Rhizobiales	OTU-BV5denovo544194	0	Proteobacteria	24	0.81371281	25	FALSE	0	OTU-BV5denovo544194	adhaesivum	86740	OTU_BV5denovo544194	0.19695411	0
335	0.093748801248258	175.549.806	0.00101392	Betaproteobacteria	0.56963891	0.28374306	195	3	Comamonadaceae	none	no	FALSE	Bacteria	OTU-BV5denovo376183	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Comamonadaceae--OTU_BV5denovo376183	OTU-BV5denovo376183	169	15.310.769.231	195	0	Burkholderiales	OTU-BV5denovo376183	0	Proteobacteria	26	0.81112549	24	FALSE	0	OTU-BV5denovo376183	none	71840	OTU_BV5denovo376183	0.19961889	0
1005	0	194.566.624	0.00098601	Alphaproteobacteria	0.51396277	0.07235016	157	4	Phyllobacteriaceae	none	no	FALSE	Bacteria	OTU-BV5denovo122869	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Phyllobacteriaceae--OTU_BV5denovo122869	OTU-BV5denovo122869	156	13.025.477.707	157	0	Rhizobiales	OTU-BV5denovo122869	0	Proteobacteria	1	0.76358344	0	FALSE	0	OTU-BV5denovo122869	none	40732	OTU_BV5denovo122869	0.19734607	0
395	0.184801443724226	179.430.789	0.00098004	Oomycetes	0.55731795	0.11247444	163	3	Albuginaceae	Albugo	no	FALSE	Chromalveolata	OTU-Otraddenovo67733	Chromalveolata--Stramenopiles--Oomycetes--Albuginales--Albuginaceae--Albugo--Albugo hohenheimia/leimonios--OTU_Otraddenovo67733	OTU-Otraddenovo67733	163	15.285.889.571	163	0	Albuginales	OTU-Otraddenovo67733	0	Stramenopiles	0	0.80142303	26	FALSE	0	OTU-Otraddenovo67733	Albugo hohenheimia/leimonios	68540	OTU_Otraddenovo67733	0.1987762	0
174	0.149167053113043	17.542.044	0.0009665	Gammaproteobacteria	0.570059	0.2561829	194	3	Xanthomonadaceae	none	no	FALSE	Bacteria	OTU-BV5denovo13518	Bacteria--Proteobacteria--Gammaproteobacteria--Xanthomonadales--Xanthomonadaceae--OTU_BV5denovo13518	OTU-BV5denovo13518	175	15.260.824.742	194	0	Xanthomonadales	OTU-BV5denovo13518	0	Proteobacteria	19	0.8114489	25	FALSE	0	OTU-BV5denovo13518	none	72888	OTU_BV5denovo13518	0.19845026	0
104	0.0909298220233653	181.500.647	0.00096067	none	0.55096222	0.0911482	149	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo2404	Bacteria--OTU_BV5denovo2404	OTU-BV5denovo2404	149	1.559.261.745	149	0	none	OTU-BV5denovo2404	0	none	0	0.79624838	28	FALSE	0	OTU-BV5denovo2404	none	65232	OTU_BV5denovo2404	0.20329358	0
519	0.16135230312305	175.291.074	0.00095897	Alphaproteobacteria	0.5704797	0.26497489	195	3	Sphingomonadaceae	Sphingomonas	no	FALSE	Bacteria	OTU-BV5denovo383841	Bacteria--Proteobacteria--Alphaproteobacteria--Sphingomonadales--Sphingomonadaceae--Sphingomonas--OTU_BV5denovo383841	OTU-BV5denovo383841	176	15.306.153.846	195	0	Sphingomonadales	OTU-BV5denovo383841	0	Proteobacteria	19	0.81177232	26	FALSE	0	OTU-BV5denovo383841	none	85342	OTU_BV5denovo383841	0.19903971	0
289	0.122054707123807	179.689.521	0.000958	Alphaproteobacteria	0.55651548	0.07773455	164	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo448914	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--OTU_BV5denovo448914	OTU-BV5denovo448914	164	13.564.634.146	164	0	Rhizobiales	OTU-BV5denovo448914	0	Proteobacteria	0	0.8007762	26	FALSE	0	OTU-BV5denovo448914	none	54140	OTU_BV5denovo448914	0.177084	0
561	0.0520602829572215	182.018.111	0.00094375	none	0.54939588	0.15268199	145	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo474519	Bacteria--OTU_BV5denovo474519	OTU-BV5denovo474519	145	16.633.103.448	145	0	none	OTU-BV5denovo474519	0	none	0	0.79495472	21	FALSE	0	OTU-BV5denovo474519	none	63434	OTU_BV5denovo474519	0.21685924	0
1593	0	179.689.521	0.00091527	Actinobacteria	0.55651548	0.17305901	161	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo2219	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--OTU_BV5denovo2219	OTU-BV5denovo2219	161	15.792.546.584	161	0	Actinomycetales	OTU-BV5denovo2219	0	Actinobacteria	0	0.8007762	0	FALSE	0	OTU-BV5denovo2219	none	66692	OTU_BV5denovo2219	0.20536472	0
225	0.0444504892831413	18.072.445	0.00091057	none	0.55332856	0.27348136	155	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo186742	Bacteria--OTU_BV5denovo186742	OTU-BV5denovo186742	155	17.200.645.161	155	0	none	OTU-BV5denovo186742	0	none	0	0.79818887	24	FALSE	0	OTU-BV5denovo186742	none	62876	OTU_BV5denovo186742	0.22425874	0
670	0.260636744366125	177.231.565	0.00089908	Leotiomycetes	0.56423358	0.20446766	183	3	Incertae sedis	Incertae sediscross211	no	FALSE	Fungi	Incertae sediscross211	Fungi--Ascomycota--Leotiomycetes--Helotiales--Incertae sedis--Incertae sediscross211	Incertae sediscross211	168	14.538.797.814	183	0	Helotiales	Incertae sediscross211	0	Ascomycota	15	0.80692109	23	FALSE	0	Incertae sediscross211	none	50468	Incertae sediscross211	0.18980154	0
357	0.260636744366125	177.231.565	0.00089908	Leotiomycetes	0.56423358	0.20446766	183	3	Incertae sedis	Tetracladium	no	FALSE	Fungi	OTU-FITS2denovo60701	Fungi--Ascomycota--Leotiomycetes--Helotiales--Incertae sedis--Incertae sediscross211--Tetracladium--Tetracladium maxilliforme--OTU_FITS2denovo60701	OTU-FITS2denovo60701	168	14.538.797.814	183	0	Helotiales	OTU-FITS2denovo60701	0	Ascomycota	15	0.80692109	23	FALSE	0	OTU-FITS2denovo60701	Tetracladium maxilliforme	50468	OTU_FITS2denovo60701	0.18980154	0
378	0.151234754474625	184.346.701	0.00088936	Gammaproteobacteria	0.54245614	0.09650794	126	3	Pseudomonadaceae	Pseudomonas	no	FALSE	Bacteria	OTU-BV5denovo4447	Bacteria--Proteobacteria--Gammaproteobacteria--Pseudomonadales--Pseudomonadaceae--Pseudomonas--viridiflava--OTU_BV5denovo4447	OTU-BV5denovo4447	126	15.696.825.397	126	0	Pseudomonadales	OTU-BV5denovo4447	0	Proteobacteria	0	0.78913325	23	FALSE	0	OTU-BV5denovo4447	viridiflava	55006	OTU_BV5denovo4447	0.20438575	0
181	0.177889603756822	175.937.904	0.00088453	Alphaproteobacteria	0.56838235	0.28141361	192	3	Sphingomonadaceae	Sphingomonas	no	FALSE	Bacteria	OTU-BV5denovo336102	Bacteria--Proteobacteria--Alphaproteobacteria--Sphingomonadales--Sphingomonadaceae--Sphingomonas--OTU_BV5denovo336102	OTU-BV5denovo336102	167	15.422.916.667	192	0	Sphingomonadales	OTU-BV5denovo336102	0	Proteobacteria	25	0.81015524	25	FALSE	0	OTU-BV5denovo336102	none	70944	OTU_BV5denovo336102	0.20108105	0
409	0.0974400144564669	179.948.254	0.00088449	Alphaproteobacteria	0.55571531	0.12252209	159	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo276989	Bacteria--Proteobacteria--Alphaproteobacteria--Sphingomonadales--OTU_BV5denovo276989	OTU-BV5denovo276989	159	14.994.968.553	159	0	Sphingomonadales	OTU-BV5denovo276989	0	Proteobacteria	0	0.80012937	22	FALSE	0	OTU-BV5denovo276989	none	65638	OTU_BV5denovo276989	0.19499309	0
99	0.161064138045494	179.301.423	0.00087324	Actinobacteria	0.55772006	0.13202511	167	3	Nocardioidaceae	none	no	FALSE	Bacteria	OTU-BV5denovo465817	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Nocardioidaceae--OTU_BV5denovo465817	OTU-BV5denovo465817	161	13.958.083.832	167	0	Actinomycetales	OTU-BV5denovo465817	0	Actinobacteria	6	0.80174644	31	FALSE	0	OTU-BV5denovo465817	none	41240	OTU_BV5denovo465817	0.18222042	0
463	0.192122288707311	178.525.226	0.00087313	Alphaproteobacteria	0.56014493	0.15606936	173	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo273161	Bacteria--Proteobacteria--Alphaproteobacteria--OTU_BV5denovo273161	OTU-BV5denovo273161	162	14.113.294.798	173	0	none	OTU-BV5denovo273161	0	Proteobacteria	11	0.80368693	32	FALSE	0	OTU-BV5denovo273161	none	44196	OTU_BV5denovo273161	0.18424667	0
567	0.0935780465945323	18.007.762	0.00086707	Oomycetes	0.55531609	0.10303959	158	3	Albuginaceae	Albugo	no	FALSE	Chromalveolata	OTU-Otraddenovo24	Chromalveolata--Stramenopiles--Oomycetes--Albuginales--Albuginaceae--Albugo--OTU_Otraddenovo24	OTU-Otraddenovo24	158	15.460.126.582	158	0	Albuginales	OTU-Otraddenovo24	0	Stramenopiles	0	0.79980595	21	FALSE	0	OTU-Otraddenovo24	none	67694	OTU_Otraddenovo24	0.20104196	0
179	0.141722482211202	193.661.061	0.00084954	none	0.51636607	0.32075472	53	3	none	none	no	FALSE	Fungi	OTU-FITS2denovo152821	Fungi--OTU_FITS2denovo152821	OTU-FITS2denovo152821	53	17.652.830.189	53	0	none	OTU-FITS2denovo152821	0	none	0	0.76584735	22	FALSE	0	OTU-FITS2denovo152821	none	27874	OTU_FITS2denovo152821	0.23010504	0
313	0.0736013065576743	17.774.903	0.0008348	Gammaproteobacteria	0.56259098	0.27909091	176	3	Pseudomonadaceae	none	no	FALSE	Bacteria	OTU-BV5denovo504071	Bacteria--Proteobacteria--Gammaproteobacteria--Pseudomonadales--Pseudomonadaceae--OTU_BV5denovo504071	OTU-BV5denovo504071	154	16.060.227.273	176	0	Pseudomonadales	OTU-BV5denovo504071	0	Proteobacteria	22	0.80562743	24	FALSE	0	OTU-BV5denovo504071	none	67004	OTU_BV5denovo504071	0.20884561	0
330	0.153654807053712	178.525.226	0.00083426	Alphaproteobacteria	0.56014493	0.12011023	173	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo158361	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--OTU_BV5denovo158361	OTU-BV5denovo158361	172	14.326.011.561	173	0	Rhizobiales	OTU-BV5denovo158361	0	Proteobacteria	1	0.80368693	29	FALSE	0	OTU-BV5denovo158361	none	57176	OTU_BV5denovo158361	0.18702365	0
722	0.127436424697877	178.525.226	0.00082863	Flavobacteriia	0.56014493	0.10418067	173	3	Flavobacteriaceae	none	no	FALSE	Bacteria	OTU-BV5denovo249104	Bacteria--Bacteroidetes--Flavobacteriia--Flavobacteriales--Flavobacteriaceae--OTU_BV5denovo249104	OTU-BV5denovo249104	170	13.715.028.902	173	0	Flavobacteriales	OTU-BV5denovo249104	0	Bacteroidetes	3	0.80368693	23	FALSE	0	OTU-BV5denovo249104	none	55416	OTU_BV5denovo249104	0.17904737	0
90	0.105990659742544	179.689.521	0.00080446	Actinobacteria	0.55651548	0.12003106	161	3	Kineosporiaceae	Kineococcus	no	FALSE	Bacteria	OTU-BV5denovo501786	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Kineosporiaceae--Kineococcus--OTU_BV5denovo501786	OTU-BV5denovo501786	161	15.336.645.963	161	0	Actinomycetales	OTU-BV5denovo501786	0	Actinobacteria	0	0.8007762	23	FALSE	0	OTU-BV5denovo501786	none	66938	OTU_BV5denovo501786	0.19943623	0
1413	0	185.510.996	0.00079506	Sordariomycetes	0.5390516	0.27346327	116	3	Amphisphaeriaceae	none	no	FALSE	Fungi	Amphisphaeriaceae	Fungi--Ascomycota--Sordariomycetes--Xylariales--Amphisphaeriaceae	Amphisphaeriaceae	116	14.385.344.828	116	0	Xylariales	Amphisphaeriaceae	0	Ascomycota	0	0.78622251	0	FALSE	0	Amphisphaeriaceae	none	26934	Amphisphaeriaceae	0.1870656	0
713	0	185.510.996	0.00079506	Sordariomycetes	0.5390516	0.27346327	116	3	Amphisphaeriaceae	unidentified	no	FALSE	Fungi	OTU-FITS2denovo323	Fungi--Ascomycota--Sordariomycetes--Xylariales--Amphisphaeriaceae--unidentified--unidentifiedcross246--Amphisphaeriaceae sp--OTU_FITS2denovo323	OTU-FITS2denovo323	116	14.385.344.828	116	0	Xylariales	OTU-FITS2denovo323	0	Ascomycota	0	0.78622251	0	FALSE	0	OTU-FITS2denovo323	Amphisphaeriaceae sp	26934	OTU_FITS2denovo323	0.1870656	0
304	0.0909107607631125	185.510.996	0.00079506	Sordariomycetes	0.5390516	0.27346327	116	3	Amphisphaeriaceae	unidentified	no	FALSE	Fungi	Amphisphaeriaceae sp	Fungi--Ascomycota--Sordariomycetes--Xylariales--Amphisphaeriaceae--unidentified--unidentifiedcross246--Amphisphaeriaceae sp	Amphisphaeriaceae sp	116	14.385.344.828	116	0	Xylariales	Amphisphaeriaceae sp	0	Ascomycota	0	0.78622251	20	FALSE	0	Amphisphaeriaceae sp	unidentifiedcross246	26934	Amphisphaeriaceae sp	0.1870656	0
133	0	185.510.996	0.00079506	Sordariomycetes	0.5390516	0.27346327	116	3	Amphisphaeriaceae	unidentified	no	FALSE	Fungi	unidentifiedcross246	Fungi--Ascomycota--Sordariomycetes--Xylariales--Amphisphaeriaceae--unidentified--unidentifiedcross246	unidentifiedcross246	116	14.385.344.828	116	0	Xylariales	unidentifiedcross246	0	Ascomycota	0	0.78622251	0	FALSE	0	unidentifiedcross246	unidentifiedcross246	26934	unidentifiedcross246	0.1870656	0
107	0.0909107607631125	185.510.996	0.00079506	Sordariomycetes	0.5390516	0.27346327	116	3	none	none	no	FALSE	Fungi	Xylariales	Fungi--Ascomycota--Sordariomycetes--Xylariales	Xylariales	116	14.385.344.828	116	0	Xylariales	Xylariales	0	Ascomycota	0	0.78622251	20	FALSE	0	Xylariales	none	26934	Xylariales	0.1870656	0
1076	0.159724360143383	181.759.379	0.00079129	none	0.55017794	0.08890131	147	3	none	none	no	FALSE	Fungi	OTU-FITS2denovo186148	Fungi--OTU_FITS2denovo186148	OTU-FITS2denovo186148	147	154	147	0	none	OTU-FITS2denovo186148	0	none	0	0.79560155	30	FALSE	0	OTU-FITS2denovo186148	none	63618	OTU_FITS2denovo186148	0.20078227	0
283	0.441287463145762	180.336.352	0.00079069	Betaproteobacteria	0.55451937	0.33482217	156	3	Oxalobacteraceae	none	no	FALSE	Bacteria	OTU-BV5denovo301996	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Oxalobacteraceae--OTU_BV5denovo301996	OTU-BV5denovo301996	120	15.183.333.333	156	0	Burkholderiales	OTU-BV5denovo301996	0	Proteobacteria	36	0.79915912	46	FALSE	0	OTU-BV5denovo301996	none	34242	OTU_BV5denovo301996	0.19744257	0
397	0	180.465.718	0.00078489	Gammaproteobacteria	0.55412186	0.37880184	155	3	Pseudomonadaceae	Pseudomonas	no	FALSE	Bacteria	OTU-BV5denovo34670	Bacteria--Proteobacteria--Gammaproteobacteria--Pseudomonadales--Pseudomonadaceae--Pseudomonas--OTU_BV5denovo34670	OTU-BV5denovo34670	136	15.947.741.935	155	0	Pseudomonadales	OTU-BV5denovo34670	0	Proteobacteria	19	0.79883571	0	FALSE	0	OTU-BV5denovo34670	none	30634	OTU_BV5denovo34670	0.20738286	0
232	0.173480091501078	182.794.308	0.00078039	Alphaproteobacteria	0.54706299	0.12902533	137	3	Sphingomonadaceae	Sphingomonas	no	FALSE	Bacteria	OTU-BV5denovo82781	Bacteria--Proteobacteria--Alphaproteobacteria--Sphingomonadales--Sphingomonadaceae--Sphingomonas--wittichii--OTU_BV5denovo82781	OTU-BV5denovo82781	136	14.127.007.299	137	0	Sphingomonadales	OTU-BV5denovo82781	0	Proteobacteria	1	0.79301423	24	FALSE	0	OTU-BV5denovo82781	wittichii	41982	OTU_BV5denovo82781	0.18370621	0
823	0.0611119989203978	18.240.621	0.00077365	none	0.54822695	0.11048304	140	3	none	none	no	FALSE	Unclassified	OTU-BV5denovo291218	Unclassified--OTU_BV5denovo291218	OTU-BV5denovo291218	140	16.476.428.571	140	0	none	OTU-BV5denovo291218	0	none	0	0.79398448	23	FALSE	0	OTU-BV5denovo291218	none	63140	OTU_BV5denovo291218	0.21425785	0
1072	0	18.072.445	0.0007585	Oomycetes	0.55332856	0.10431717	153	3	Albuginaceae	Albugo	no	FALSE	Chromalveolata	OTU-Otraddenovo3995	Chromalveolata--Stramenopiles--Oomycetes--Albuginales--Albuginaceae--Albugo--OTU_Otraddenovo3995	OTU-Otraddenovo3995	153	15.739.215.686	153	0	Albuginales	OTU-Otraddenovo3995	0	Stramenopiles	0	0.79818887	0	FALSE	0	OTU-Otraddenovo3995	none	66050	OTU_Otraddenovo3995	0.20467121	0
744	0.135222981229335	181.112.549	0.00074783	Actinobacteria	0.55214286	0.31282677	152	3	Nocardioidaceae	none	no	FALSE	Bacteria	OTU-BV5denovo17004	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Nocardioidaceae--OTU_BV5denovo17004	OTU-BV5denovo17004	152	17.326.973.684	152	0	Actinomycetales	OTU-BV5denovo17004	0	Actinobacteria	0	0.79721863	29	FALSE	0	OTU-BV5denovo17004	none	59696	OTU_BV5denovo17004	0.22590578	0
858	0.217261665789277	18.305.304	0.00074481	Bacilli	0.54628975	0.17158651	135	3	Streptococcaceae	Streptococcus	no	FALSE	Bacteria	OTU-BV5denovo164826	Bacteria--Firmicutes--Bacilli--Lactobacillales--Streptococcaceae--Streptococcus--OTU_BV5denovo164826	OTU-BV5denovo164826	135	16.300.740.741	135	0	Lactobacillales	OTU-BV5denovo164826	0	Firmicutes	0	0.7923674	35	FALSE	0	OTU-BV5denovo164826	none	58108	OTU_BV5denovo164826	0.21197322	0
