X.SampleID	Year	Plate	Country	Site	Biome	Soil_type	Compartment	Infection	Description	Barcode	Run	Latitude	Longitude	Altitude	Annual_Temp	Min_Temp_Ave	Min_Temp_Abs	Max_Temp_Ave	Max_Temp_Abs	Annual_Rain	Min_Rain_Abs	Max_Rain_Abs	Rare_taxa_status	Chlorophyta_rare_taxa_status	Conosa_rare_taxa_status	Ochrophyta_rare_taxa_status	Cercozoa_rare_taxa_status	Ciliophora_rare_taxa_status	Lobosa_rare_taxa_status	Metazoa_rare_taxa_status	Discoba_rare_taxa_status	Discoba_taxa_status	Chlorophyta_taxa_status	Ochrophyta_taxa_status	Bracteacoccus_taxa_status	Apicomplexa_taxa_status	Lobosa_taxa_status	Conosa_taxa_status	Metazoa_taxa_status	Ciliophora_taxa_status	Cercozoa_taxa_status	Lecanorales_taxa_status	Helotiales_taxa_status
V045	2017	P	Sweden	UPP	Agricultural	Humic	Endo	Uninfected	F237	F.FITS2.45	F	59.43	17.02	33	6.32	1.95	-33.4	10.71	32.6	440.65	1.7	110.7	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_positive	Apicomplexa_positive	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	Lecanorales_positive	Helotiales_positive
V046	2017	P	Sweden	UPP	Agricultural	Humic	Endo	Uninfected	F238	F.FITS2.46	F	59.43	17.02	33	6.32	1.95	-33.4	10.71	32.6	440.65	1.7	110.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V047	2017	P	Sweden	UPP	Agricultural	Humic	Endo	Uninfected	F239	F.FITS2.47	F	59.43	17.02	33	6.32	1.95	-33.4	10.71	32.6	440.65	1.7	110.7	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_positive	Apicomplexa_positive	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
V001	2017	I	Germany	WH	Urban	Rocky	Epi	Uninfected	F241	F.OITS2.1	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V002	2017	I	Germany	WH	Urban	Rocky	Epi	Uninfected	F242	F.OITS2.2	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V003	2017	I	Germany	WH	Urban	Rocky	Epi	Uninfected	F243	F.OITS2.3	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V004	2017	I	Germany	WH	Urban	Rocky	Endo	Uninfected	F244	F.OITS2.4	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V005	2017	I	Germany	WH	Urban	Rocky	Endo	Uninfected	F245	F.OITS2.5	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V006	2017	I	Germany	WH	Urban	Rocky	Endo	Uninfected	F246	F.OITS2.6	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V007	2017	I	Germany	WH	Urban	Rocky	Epi	Infected	F247	F.OITS2.7	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V008	2017	I	Germany	WH	Urban	Rocky	Epi	Infected	F248	F.OITS2.8	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V009	2017	I	Germany	WH	Urban	Rocky	Epi	Infected	F249	F.OITS2.9	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_positive	Helotiales_positive
V010	2017	I	Germany	WH	Urban	Rocky	Endo	Infected	F250	F.OITS2.10	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V011	2017	I	Germany	WH	Urban	Rocky	Endo	Infected	F251	F.OITS2.11	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V012	2017	I	Germany	WH	Urban	Rocky	Endo	Infected	F252	F.OITS2.12	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V013	2017	M	Germany	JUG	Suburban	Rocky	Epi	Uninfected	F253	F.OITS2.13	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_positive	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	Lecanorales_positive	Helotiales_positive
V014	2017	M	Germany	JUG	Suburban	Rocky	Epi	Uninfected	F254	F.OITS2.14	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_positive	Helotiales_positive
V015	2017	M	Germany	JUG	Suburban	Rocky	Epi	Uninfected	F255	F.OITS2.15	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V016	2017	M	Germany	JUG	Suburban	Rocky	Endo	Uninfected	F256	F.OITS2.16	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_positive	Apicomplexa_positive	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
V017	2017	M	Germany	JUG	Suburban	Rocky	Endo	Uninfected	F257	F.OITS2.17	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V018	2017	M	Germany	JUG	Suburban	Rocky	Endo	Uninfected	F258	F.OITS2.18	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V019	2017	M	Germany	JUG	Suburban	Rocky	Epi	Infected	F259	F.OITS2.19	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V020	2017	M	Germany	JUG	Suburban	Rocky	Epi	Infected	F260	F.OITS2.20	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V021	2017	M	Germany	JUG	Suburban	Rocky	Epi	Infected	F261	F.OITS2.21	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
V022	2017	M	Germany	JUG	Suburban	Rocky	Endo	Infected	F262	F.OITS2.22	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V023	2017	M	Germany	JUG	Suburban	Rocky	Endo	Infected	F263	F.OITS2.23	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_positive	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
V024	2017	M	Germany	JUG	Suburban	Rocky	Endo	Infected	F264	F.OITS2.24	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V025	2017	O	Sweden	KFA	Natural	Rocky	Epi	Uninfected	F265	F.OITS2.25	F	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_positive	Helotiales_positive
V026	2017	O	Sweden	KFA	Natural	Rocky	Epi	Uninfected	F266	F.OITS2.26	F	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V027	2017	O	Sweden	KFA	Natural	Rocky	Epi	Uninfected	F267	F.OITS2.27	F	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V028	2017	O	Sweden	KFA	Natural	Rocky	Endo	Uninfected	F268	F.OITS2.28	F	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V029	2017	O	Sweden	KFA	Natural	Rocky	Endo	Uninfected	F269	F.OITS2.29	F	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V030	2017	O	Sweden	KFA	Natural	Rocky	Endo	Uninfected	F270	F.OITS2.30	F	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V031	2017	O	Sweden	KFB	Natural	Rocky	Epi	Uninfected	F271	F.OITS2.31	F	63.07	18.32	31	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_positive	Helotiales_positive
V032	2017	O	Sweden	KFB	Natural	Rocky	Epi	Uninfected	F272	F.OITS2.32	F	63.07	18.32	31	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V033	2017	O	Sweden	KFB	Natural	Rocky	Endo	Uninfected	F273	F.OITS2.33	F	63.07	18.32	31	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V034	2017	O	Sweden	KFB	Natural	Rocky	Endo	Uninfected	F274	F.OITS2.34	F	63.07	18.32	31	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_positive	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
V035	2017	O	Sweden	KFB	Natural	Rocky	Endo	Uninfected	F275	F.OITS2.35	F	63.07	18.32	31	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V036	2017	P	Sweden	KFC	Natural	Humic	Epi	Uninfected	F276	F.OITS2.36	F	62.81	18.2	179	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V037	2017	P	Sweden	KFC	Natural	Humic	Epi	Uninfected	F277	F.OITS2.37	F	62.81	18.2	179	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V038	2017	P	Sweden	KFC	Natural	Humic	Epi	Uninfected	F278	F.OITS2.38	F	62.81	18.2	179	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V039	2017	P	Sweden	KFC	Natural	Humic	Endo	Uninfected	F279	F.OITS2.39	F	62.81	18.2	179	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	general_rare_taxa_positive	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_positive	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_positive	Lobosa_rare_taxa_positive	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_positive	Apicomplexa_positive	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	Lecanorales_positive	Helotiales_positive
V040	2017	P	Sweden	KFC	Natural	Humic	Endo	Uninfected	F280	F.OITS2.40	F	62.81	18.2	179	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V041	2017	P	Sweden	KFC	Natural	Humic	Endo	Uninfected	F281	F.OITS2.41	F	62.81	18.2	179	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V042	2017	P	Sweden	UPP	Agricultural	Humic	Epi	Uninfected	F282	F.OITS2.42	F	59.43	17.02	33	6.32	1.95	-33.4	10.71	32.6	440.65	1.7	110.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V043	2017	P	Sweden	UPP	Agricultural	Humic	Epi	Uninfected	F283	F.OITS2.43	F	59.43	17.02	33	6.32	1.95	-33.4	10.71	32.6	440.65	1.7	110.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V044	2017	P	Sweden	UPP	Agricultural	Humic	Epi	Uninfected	F284	F.OITS2.44	F	59.43	17.02	33	6.32	1.95	-33.4	10.71	32.6	440.65	1.7	110.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V045	2017	P	Sweden	UPP	Agricultural	Humic	Endo	Uninfected	F285	F.OITS2.45	F	59.43	17.02	33	6.32	1.95	-33.4	10.71	32.6	440.65	1.7	110.7	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_positive	Apicomplexa_positive	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	Lecanorales_positive	Helotiales_positive
V046	2017	P	Sweden	UPP	Agricultural	Humic	Endo	Uninfected	F286	F.OITS2.46	F	59.43	17.02	33	6.32	1.95	-33.4	10.71	32.6	440.65	1.7	110.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V047	2017	P	Sweden	UPP	Agricultural	Humic	Endo	Uninfected	F287	F.OITS2.47	F	59.43	17.02	33	6.32	1.95	-33.4	10.71	32.6	440.65	1.7	110.7	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_positive	Apicomplexa_positive	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
V001	2017	I	Germany	WH	Urban	Rocky	Epi	Uninfected	F289	F.PrV4.1	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V002	2017	I	Germany	WH	Urban	Rocky	Epi	Uninfected	F290	F.PrV4.2	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V003	2017	I	Germany	WH	Urban	Rocky	Epi	Uninfected	F291	F.PrV4.3	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V004	2017	I	Germany	WH	Urban	Rocky	Endo	Uninfected	F292	F.PrV4.4	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V005	2017	I	Germany	WH	Urban	Rocky	Endo	Uninfected	F293	F.PrV4.5	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V006	2017	I	Germany	WH	Urban	Rocky	Endo	Uninfected	F294	F.PrV4.6	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V007	2017	I	Germany	WH	Urban	Rocky	Epi	Infected	F295	F.PrV4.7	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V008	2017	I	Germany	WH	Urban	Rocky	Epi	Infected	F296	F.PrV4.8	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
V009	2017	I	Germany	WH	Urban	Rocky	Epi	Infected	F297	F.PrV4.9	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_positive	Helotiales_positive
V010	2017	I	Germany	WH	Urban	Rocky	Endo	Infected	F298	F.PrV4.10	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V011	2017	I	Germany	WH	Urban	Rocky	Endo	Infected	F299	F.PrV4.11	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V012	2017	I	Germany	WH	Urban	Rocky	Endo	Infected	F300	F.PrV4.12	F	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V013	2017	M	Germany	JUG	Suburban	Rocky	Epi	Uninfected	F301	F.PrV4.13	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_positive	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	Lecanorales_positive	Helotiales_positive
V014	2017	M	Germany	JUG	Suburban	Rocky	Epi	Uninfected	F302	F.PrV4.14	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_positive	Helotiales_positive
V015	2017	M	Germany	JUG	Suburban	Rocky	Epi	Uninfected	F303	F.PrV4.15	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V016	2017	M	Germany	JUG	Suburban	Rocky	Endo	Uninfected	F304	F.PrV4.16	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_positive	Apicomplexa_positive	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
V017	2017	M	Germany	JUG	Suburban	Rocky	Endo	Uninfected	F305	F.PrV4.17	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V018	2017	M	Germany	JUG	Suburban	Rocky	Endo	Uninfected	F306	F.PrV4.18	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
V019	2017	M	Germany	JUG	Suburban	Rocky	Epi	Infected	F307	F.PrV4.19	F	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
